# SPID Algorithm Proof-of-Concept 0.4.6
# Created by Erik Hjelmvik - erik.hjelmvik at gmail.com
# http://sourceforge.net/projects/spid 
# 
# Parsing file: C:\Users\jan.pluskal\sources\netfoxframework\Netfox.Framework2\TestingData\pcap_mix\mix.pcap
# SPID start: 1406123787.487079000
# SPID stop: 1406123814.073680000
# Total time: 00:00:26.5866016
# 
# Total number of sessions: 5198
# 
# Identified protocols summary:
# [protocolName]	[numberOfSessions]
# DNS	2852
# HTTP	2226
# IMAP	8
# MSN	3
# POP	3
# SMTP	23
# SpotifyServer	1
# SSL	60
# UNKNOWN	22
# 
# 
# Configuration:
# config/divergenceThreshold: 2.04
# config/maxSimultaneousSessions: 1000
# config/maxFramesToInspectPerSession: 20
# config/displayAllProtocolModelDivergences: true
# config/timestampFormat: UNIX_TIME
# config/displayLogFile: true
# config/appendUnidirectionalSessions: false
# config/attributeMeters/attributeMeter/AccumulatedDirectionBytesMeter: active
# config/attributeMeters/attributeMeter/ActionReactionFirst3ByteHashMeter: active
# config/attributeMeters/attributeMeter/ByteBitValueMeter: -
# config/attributeMeters/attributeMeter/ByteFrequencyMeter: active
# config/attributeMeters/attributeMeter/ByteFrequencyOfFirstPacketBytesMeter: active
# config/attributeMeters/attributeMeter/BytePairsReocurringCountIn32FirstBytesMeter: active
# config/attributeMeters/attributeMeter/BytePairsReocurringIn32FirstBytesMeter: -
# config/attributeMeters/attributeMeter/BytePairsReocurringOffsetsIn32FirstBytesMeter: -
# config/attributeMeters/attributeMeter/ByteValueOffsetHashOfFirst32BytesInFirst4PacketsMeter: active
# config/attributeMeters/attributeMeter/DirectionByteFrequencyMeter: -
# config/attributeMeters/attributeMeter/DirectionPacketLengthDistributionMeter: active
# config/attributeMeters/attributeMeter/DirectionPacketSizeChange: -
# config/attributeMeters/attributeMeter/First2OrderedFirst4CharWordsMeter: -
# config/attributeMeters/attributeMeter/First2OrderedFirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/First2OrderedPacketsFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst16ByteHashCountsMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst3ByteHashAndPacketLengthMeter: -
# config/attributeMeters/attributeMeter/First2PacketsFirst8ByteHashDirectionCountsMeter: active
# config/attributeMeters/attributeMeter/First2PacketsPerDirectionFirst5BytesDifferencesMeter: -
# config/attributeMeters/attributeMeter/First4DirectionFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/First4OrderedDirectionFirstNByteNibblesMeter: active
# config/attributeMeters/attributeMeter/First4OrderedDirectionInterPacketDelayMeter: -
# config/attributeMeters/attributeMeter/First4OrderedDirectionPacketSizeMeter: -
# config/attributeMeters/attributeMeter/First4PacketsByteFrequencyMeter: active
# config/attributeMeters/attributeMeter/First4PacketsByteReoccurringDistanceWithByteHashMeter: -
# config/attributeMeters/attributeMeter/First4PacketsFirst16BytePairsMeter: -
# config/attributeMeters/attributeMeter/First4PacketsFirst32BytesEqualityMeter: active
# config/attributeMeters/attributeMeter/FirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/FirstPacketPerDirectionFirstNByteNibblesMeter: -
# config/attributeMeters/attributeMeter/FirstServerPacketFirstBitPositionsMeter: active
# config/attributeMeters/attributeMeter/NibblePositionFrequencyMeter: -
# config/attributeMeters/attributeMeter/NibblePositionPopularityMeter: active
# config/attributeMeters/attributeMeter/PacketLengthDistributionMeter: -
# config/attributeMeters/attributeMeter/PacketPairLengthPrimesMeter: -
# 
# 
# Protocol models:
# [protocolName]	[trainingSessionsCount]	[observationCount]
# BitTorrent	36	294
# DNS	41	154
# eDonkey	34	333
# eDonkeyTCPObfuscation	2646	27440
# eDonkeyUDPObfuscation	2794	8491
# FTP	73	885
# HTTP	121	812
# IMAP	13	113
# IRC	32	308
# ISAKMP	22	175
# MSE	2113	24208
# MSN	23	227
# POP	26	262
# SkypeTCP	683	6662
# SkypeUDP	4617	19920
# SMTP	27	296
# SpotifyP2P	3294	51378
# SpotifyServer	50	675
# SSH	54	577
# SSL	81	734
# 
# 
# [clientIp]	[clientPort]	[serverIp]	[serverPort]	[sessionStartTime]	[inspectedFramesWithPayload]	[identifiedProtocol]
192.168.1.2	UDP 51296	10.10.10.1	UDP 53	1375957568.285478000	2	DNS
192.168.1.2	UDP 64616	10.10.10.1	UDP 53	1375957568.416091000	2	DNS
192.168.1.2	UDP 64693	10.10.10.1	UDP 53	1375957568.417247000	2	DNS
192.168.1.2	UDP 58880	10.10.10.1	UDP 53	1375957568.421257000	2	DNS
192.168.1.2	UDP 60112	10.10.10.1	UDP 53	1375957568.504866000	2	DNS
192.168.1.2	UDP 61088	10.10.10.1	UDP 53	1375957568.498035000	2	DNS
192.168.1.2	UDP 54006	10.10.10.1	UDP 53	1375957568.496879000	2	DNS
192.168.1.1	TCP 3111	184.73.200.117	TCP 80	1375966321.174033000	2	HTTP
192.168.1.1	TCP 3074	108.161.188.224	TCP 80	1375966208.762076000	7	HTTP
192.168.1.1	TCP 3076	108.161.188.224	TCP 80	1375966208.771014000	5	HTTP
192.168.1.1	TCP 3075	108.161.188.224	TCP 80	1375966208.766120000	7	HTTP
192.168.1.1	TCP 3077	108.161.188.224	TCP 80	1375966208.776826000	5	HTTP
192.168.1.1	TCP 3072	108.161.188.224	TCP 80	1375966208.752593000	10	HTTP
192.168.1.1	TCP 3073	108.161.188.224	TCP 80	1375966208.757385000	11	HTTP
192.168.1.1	TCP 3080	108.161.188.154	TCP 80	1375966247.478716000	5	HTTP
192.168.1.1	TCP 3082	108.161.188.154	TCP 80	1375966247.506042000	5	HTTP
192.168.1.1	TCP 3083	108.161.188.154	TCP 80	1375966247.511412000	5	HTTP
192.168.1.1	TCP 3078	108.161.188.154	TCP 80	1375966246.708733000	12	HTTP
192.168.1.1	TCP 3081	108.161.188.154	TCP 80	1375966247.487893000	9	HTTP
192.168.1.1	TCP 3108	69.171.237.20	TCP 443	1375966315.809943000	3	SSL
192.168.1.2	UDP 49836	10.10.10.1	UDP 53	1375957568.627289000	2	DNS
192.168.1.2	UDP 55005	10.10.10.1	UDP 53	1375957568.629192000	2	DNS
192.168.1.2	UDP 64617	10.10.10.1	UDP 53	1375957568.629430000	2	DNS
192.168.1.2	UDP 61617	10.10.10.1	UDP 53	1375957568.709368000	2	DNS
192.168.1.2	UDP 56791	10.10.10.1	UDP 53	1375957568.710524000	2	DNS
192.168.1.2	UDP 51277	10.10.10.1	UDP 53	1375957568.827712000	2	DNS
192.168.1.2	UDP 61638	10.10.10.1	UDP 53	1375957568.829751000	2	DNS
192.168.1.2	UDP 50488	10.10.10.1	UDP 53	1375957568.911661000	2	DNS
192.168.1.1	TCP 3048	185.31.16.192	TCP 80	1375966071.564118000	8	HTTP
192.168.1.2	UDP 56083	10.10.10.1	UDP 53	1375957568.945206000	2	DNS
192.168.1.2	UDP 52411	10.10.10.1	UDP 53	1375957569.059438000	2	DNS
192.168.1.2	UDP 57866	10.10.10.1	UDP 53	1375957569.060356000	2	DNS
192.168.1.2	UDP 65375	10.10.10.1	UDP 53	1375957569.071571000	2	DNS
192.168.1.2	UDP 50614	10.10.10.1	UDP 53	1375957569.181487000	2	DNS
192.168.1.2	UDP 65442	10.10.10.1	UDP 53	1375957569.133157000	2	DNS
192.168.1.2	UDP 60041	10.10.10.1	UDP 53	1375957569.134142000	2	DNS
192.168.1.2	UDP 61991	10.10.10.1	UDP 53	1375957569.254457000	2	DNS
192.168.1.2	UDP 52706	10.10.10.1	UDP 53	1375957569.269038000	2	DNS
192.168.1.2	UDP 53211	10.10.10.1	UDP 53	1375957569.328040000	2	DNS
192.168.1.2	UDP 57534	10.10.10.1	UDP 53	1375957569.334736000	2	DNS
192.168.1.2	UDP 50376	10.10.10.1	UDP 53	1375957569.465485000	2	DNS
192.168.1.2	UDP 64618	10.10.10.1	UDP 53	1375957569.467252000	2	DNS
192.168.1.2	UDP 60473	10.10.10.1	UDP 53	1375957569.269854000	2	DNS
192.168.1.2	UDP 54303	10.10.10.1	UDP 53	1375957569.536655000	2	DNS
192.168.1.2	UDP 56279	10.10.10.1	UDP 53	1375957569.557829000	2	DNS
192.168.1.2	UDP 55925	10.10.10.1	UDP 53	1375957569.568569000	2	DNS
192.168.1.2	UDP 53104	10.10.10.1	UDP 53	1375957569.659281000	2	DNS
192.168.1.2	UDP 49507	10.10.10.1	UDP 53	1375957569.661626000	2	DNS
192.168.1.2	UDP 64619	10.10.10.1	UDP 53	1375957569.733441000	2	DNS
192.168.1.2	UDP 62405	10.10.10.1	UDP 53	1375957569.848693000	2	DNS
192.168.1.2	UDP 53901	10.10.10.1	UDP 53	1375957569.660029000	2	DNS
192.168.1.2	UDP 64796	10.10.10.1	UDP 53	1375957569.737826000	2	DNS
192.168.1.2	UDP 55699	10.10.10.1	UDP 53	1375957569.986545000	2	DNS
192.168.1.1	TCP 3104	74.121.140.100	TCP 80	1375966281.203598000	4	HTTP
192.168.1.4	TCP 2037	195.113.232.90	TCP 80	1375962615.504506000	6	HTTP
192.168.1.4	TCP 2038	195.113.232.90	TCP 80	1375962615.509910000	6	HTTP
192.168.1.4	TCP 2036	195.113.232.90	TCP 80	1375962612.979789000	5	HTTP
192.168.1.4	TCP 2051	184.173.190.13	TCP 80	1375962619.767406000	2	HTTP
192.168.1.4	TCP 2081	23.63.82.116	TCP 80	1375962636.989008000	2	HTTP
192.168.1.4	TCP 2073	23.63.67.167	TCP 80	1375962634.708082000	2	HTTP
192.168.1.4	TCP 2078	23.63.84.174	TCP 80	1375962635.475891000	3	HTTP
192.168.1.4	TCP 2067	173.245.2.213	TCP 80	1375962631.007538000	5	HTTP
192.168.1.1	TCP 3006	166.70.171.110	TCP 80	1375966050.240886000	9	HTTP
192.168.1.1	TCP 3005	166.70.171.110	TCP 80	1375966050.234156000	5	HTTP
192.168.1.2	TCP 2857	194.213.41.145	TCP 80	1375966577.109915000	2	HTTP
192.168.1.2	TCP 2858	108.161.189.161	TCP 80	1375966578.142859000	12	HTTP
192.168.1.2	TCP 2856	54.225.183.161	TCP 80	1375964555.903522000	2	HTTP
192.168.1.2	TCP 2862	5.153.5.70	TCP 80	1375966582.897794000	5	HTTP
192.168.1.1	TCP 3028	166.70.171.101	TCP 80	1375966063.821694000	3	HTTP
192.168.1.2	TCP 2865	5.153.5.70	TCP 80	1375966584.209264000	2	HTTP
192.168.1.2	TCP 2864	173.193.240.138	TCP 80	1375966583.080986000	1	HTTP
192.168.1.4	TCP 2098	23.63.83.33	TCP 80	1375962670.837503000	5	HTTP
192.168.1.4	TCP 2099	23.63.83.33	TCP 80	1375962670.842295000	4	HTTP
192.168.1.4	TCP 2086	74.217.78.146	TCP 80	1375962645.711288000	2	HTTP
192.168.1.4	TCP 2092	85.235.246.3	TCP 80	1375962663.492255000	4	HTTP
192.168.1.4	TCP 2088	85.235.246.3	TCP 80	1375962652.919533000	9	HTTP
192.168.1.2	TCP 2867	194.213.41.145	TCP 80	1375966605.386554000	2	HTTP
192.168.1.2	TCP 2868	194.213.41.145	TCP 80	1375966605.419386000	2	HTTP
192.168.1.2	TCP 2869	194.213.41.23	TCP 80	1375966605.996594000	13	HTTP
192.168.1.2	TCP 2873	194.213.41.23	TCP 80	1375966607.217964000	12	HTTP
192.168.1.2	TCP 2871	194.213.41.23	TCP 80	1375966607.204131000	13	HTTP
192.168.1.2	TCP 2870	194.213.41.23	TCP 80	1375966607.197265000	13	HTTP
192.168.1.2	TCP 2874	194.213.41.23	TCP 80	1375966607.225407000	13	HTTP
192.168.1.2	TCP 2872	194.213.41.23	TCP 80	1375966607.211268000	13	HTTP
192.168.1.2	TCP 2876	5.153.5.70	TCP 80	1375966622.164996000	5	HTTP
192.168.1.2	TCP 2878	5.153.5.70	TCP 80	1375966623.533633000	2	HTTP
192.168.1.2	TCP 2877	173.193.240.138	TCP 80	1375966623.098697000	1	HTTP
192.168.1.2	UDP 56926	10.10.10.1	UDP 53	1375957570.032666000	2	DNS
192.168.1.2	UDP 61692	10.10.10.1	UDP 53	1375957570.125520000	2	DNS
192.168.1.2	UDP 49990	10.10.10.1	UDP 53	1375957569.898280000	2	DNS
192.168.1.2	UDP 50420	10.10.10.1	UDP 53	1375957570.735661000	2	DNS
192.168.1.2	UDP 52479	10.10.10.1	UDP 53	1375957570.748950000	2	DNS
192.168.1.2	UDP 59305	10.10.10.1	UDP 53	1375957570.849111000	2	DNS
192.168.1.2	UDP 62229	10.10.10.1	UDP 53	1375957570.859069000	2	DNS
192.168.1.2	UDP 51057	10.10.10.1	UDP 53	1375957570.100777000	2	DNS
192.168.1.2	UDP 52931	10.10.10.1	UDP 53	1375957571.214951000	2	DNS
192.168.1.2	UDP 56134	10.10.10.1	UDP 53	1375957571.215495000	2	DNS
192.168.1.2	UDP 62466	10.10.10.1	UDP 53	1375957571.347332000	2	DNS
192.168.1.2	UDP 60303	10.10.10.1	UDP 53	1375957571.332207000	2	DNS
192.168.1.2	UDP 64674	10.10.10.1	UDP 53	1375957571.373468000	2	DNS
192.168.1.2	UDP 53389	10.10.10.1	UDP 53	1375957571.519851000	2	DNS
192.168.1.2	UDP 55109	10.10.10.1	UDP 53	1375957571.525799000	2	DNS
192.168.1.2	UDP 59870	10.10.10.1	UDP 53	1375957571.521279000	2	DNS
192.168.1.2	UDP 51433	10.10.10.1	UDP 53	1375957571.856564000	2	DNS
192.168.1.2	UDP 62252	10.10.10.1	UDP 53	1375957571.608864000	2	DNS
192.168.1.2	UDP 56903	10.10.10.1	UDP 53	1375957571.621780000	2	DNS
192.168.1.2	UDP 57570	10.10.10.1	UDP 53	1375957572.019126000	2	DNS
192.168.1.2	UDP 54678	10.10.10.1	UDP 53	1375957572.129891000	2	DNS
192.168.1.2	UDP 64620	10.10.10.1	UDP 53	1375957572.104196000	2	DNS
192.168.1.2	UDP 59962	10.10.10.1	UDP 53	1375957572.213602000	2	DNS
192.168.1.2	UDP 60800	10.10.10.1	UDP 53	1375957572.278653000	2	DNS
192.168.1.2	UDP 54968	10.10.10.1	UDP 53	1375957572.566492000	2	DNS
192.168.1.2	UDP 52050	10.10.10.1	UDP 53	1375957572.214927000	2	DNS
192.168.1.2	UDP 61566	10.10.10.1	UDP 53	1375957572.727898000	2	DNS
192.168.1.2	UDP 56197	10.10.10.1	UDP 53	1375957572.646567000	2	DNS
192.168.1.2	UDP 56703	10.10.10.1	UDP 53	1375957573.034362000	2	DNS
192.168.1.2	UDP 50588	10.10.10.1	UDP 53	1375957573.097783000	2	DNS
192.168.1.2	UDP 64621	10.10.10.1	UDP 53	1375957573.279173000	2	DNS
192.168.1.2	UDP 54720	10.10.10.1	UDP 53	1375957572.140223000	2	DNS
192.168.1.2	UDP 51630	10.10.10.1	UDP 53	1375957573.955692000	2	DNS
192.168.1.2	UDP 54958	10.10.10.1	UDP 53	1375957574.252538000	2	DNS
192.168.1.2	UDP 54887	10.10.10.1	UDP 53	1375957573.334471000	2	DNS
192.168.1.2	UDP 64622	10.10.10.1	UDP 53	1375957574.558084000	2	DNS
192.168.1.2	UDP 50702	10.10.10.1	UDP 53	1375957574.574228000	2	DNS
192.168.1.2	TCP 2875	194.213.41.26	TCP 80	1375966607.815563000	11	HTTP
192.168.1.1	TCP 3071	176.34.126.239	TCP 80	1375966200.882207000	4	HTTP
192.168.1.4	TCP 2102	85.235.246.3	TCP 80	1375962842.369057000	2	HTTP
192.168.1.3	TCP 2295	173.194.35.65	TCP 80	1375964921.749993000	4	HTTP
192.168.1.3	TCP 2293	173.194.35.66	TCP 80	1375964921.735787000	5	HTTP
192.168.1.3	TCP 2296	173.194.35.65	TCP 80	1375964921.755193000	5	HTTP
192.168.1.3	TCP 2294	173.194.35.65	TCP 80	1375964921.742618000	5	HTTP
192.168.1.3	TCP 2302	173.194.35.95	TCP 80	1375964922.564671000	3	HTTP
192.168.1.3	TCP 2326	62.168.44.116	TCP 80	1375967054.787703000	2	HTTP
192.168.1.3	TCP 2323	185.31.16.184	TCP 80	1375967050.452785000	11	HTTP
192.168.1.2	UDP 52294	10.10.10.1	UDP 53	1375957574.629627000	2	DNS
192.168.1.2	UDP 51091	10.10.10.1	UDP 53	1375957574.637275000	2	DNS
192.168.1.2	UDP 62393	10.10.10.1	UDP 53	1375957574.954785000	2	DNS
192.168.1.2	UDP 64623	10.10.10.1	UDP 53	1375957574.956858000	2	DNS
192.168.1.2	UDP 61040	10.10.10.1	UDP 53	1375957573.333859000	2	DNS
192.168.1.2	UDP 55949	10.10.10.1	UDP 53	1375957575.029217000	2	DNS
192.168.1.2	UDP 59980	10.10.10.1	UDP 53	1375957575.029965000	2	DNS
192.168.1.2	UDP 49192	10.10.10.1	UDP 53	1375957575.254349000	2	DNS
192.168.1.2	UDP 64624	10.10.10.1	UDP 53	1375957575.359064000	2	DNS
192.168.1.2	UDP 51929	10.10.10.1	UDP 53	1375957575.362633000	2	DNS
192.168.1.2	UDP 59750	10.10.10.1	UDP 53	1375957575.355496000	2	DNS
192.168.1.2	UDP 53469	10.10.10.1	UDP 53	1375957575.670661000	2	DNS
192.168.1.2	UDP 59178	10.10.10.1	UDP 53	1375957575.435298000	2	DNS
192.168.1.2	UDP 60882	10.10.10.1	UDP 53	1375957575.434754000	2	DNS
192.168.1.2	UDP 59639	10.10.10.1	UDP 53	1375957575.765349000	2	DNS
192.168.1.2	UDP 64625	10.10.10.1	UDP 53	1375957575.767796000	2	DNS
192.168.1.2	UDP 60411	10.10.10.1	UDP 53	1375957575.838762000	2	DNS
192.168.1.2	UDP 60377	10.10.10.1	UDP 53	1375957575.955781000	2	DNS
192.168.1.2	UDP 57134	10.10.10.1	UDP 53	1375957575.732246000	2	DNS
192.168.1.2	UDP 57285	10.10.10.1	UDP 53	1375957576.034393000	2	DNS
192.168.1.2	UDP 65269	10.10.10.1	UDP 53	1375957575.840835000	2	DNS
192.168.1.2	UDP 53046	10.10.10.1	UDP 53	1375957576.155388000	2	DNS
192.168.1.2	UDP 60859	10.10.10.1	UDP 53	1375957576.019915000	2	DNS
192.168.1.2	UDP 50932	10.10.10.1	UDP 53	1375957576.341775000	2	DNS
192.168.1.2	UDP 62253	10.10.10.1	UDP 53	1375957576.097168000	2	DNS
192.168.1.3	TCP 2351	62.168.44.124	TCP 80	1375967056.757509000	2	HTTP
192.168.1.3	TCP 2350	62.168.44.124	TCP 80	1375967056.752649000	2	HTTP
192.168.1.2	UDP 57174	10.10.10.1	UDP 53	1375957576.405195000	2	DNS
192.168.1.2	UDP 53564	10.10.10.1	UDP 53	1375957576.218945000	2	DNS
192.168.1.3	TCP 2327	108.162.198.59	TCP 80	1375967056.394184000	11	HTTP
192.168.1.2	UDP 55954	10.10.10.1	UDP 53	1375957576.526157000	2	DNS
192.168.1.2	UDP 56267	10.10.10.1	UDP 53	1375957576.411177000	2	DNS
192.168.1.2	UDP 62427	10.10.10.1	UDP 53	1375957576.712747000	2	DNS
192.168.1.3	TCP 2353	194.213.222.29	TCP 80	1375967057.602877000	11	HTTP
192.168.1.2	UDP 64626	10.10.10.1	UDP 53	1375957576.466577000	2	DNS
192.168.1.2	UDP 58705	10.10.10.1	UDP 53	1375957576.782421000	2	DNS
192.168.1.2	UDP 64627	10.10.10.1	UDP 53	1375957576.587300000	2	DNS
192.168.1.3	TCP 2357	173.194.44.228	TCP 80	1375967059.759171000	11	HTTP
192.168.1.2	UDP 53187	10.10.10.1	UDP 53	1375957576.891351000	2	DNS
192.168.1.3	TCP 2358	54.240.162.211	TCP 80	1375967060.180003000	11	HTTP
192.168.1.2	UDP 54404	10.10.10.1	UDP 53	1375957576.783645000	2	DNS
192.168.1.3	TCP 2330	108.162.198.59	TCP 80	1375967056.555182000	12	HTTP
192.168.1.2	UDP 55903	10.10.10.1	UDP 53	1375957576.857227000	2	DNS
192.168.1.2	UDP 50966	10.10.10.1	UDP 53	1375957577.102446000	2	DNS
192.168.1.2	UDP 55021	10.10.10.1	UDP 53	1375957577.163861000	2	DNS
192.168.1.2	UDP 59775	10.10.10.1	UDP 53	1375957577.188604000	2	DNS
192.168.1.3	TCP 2359	62.168.44.124	TCP 80	1375967061.218725000	2	HTTP
192.168.1.2	UDP 57641	10.10.10.1	UDP 53	1375957577.219363000	2	DNS
192.168.1.2	UDP 60924	10.10.10.1	UDP 53	1375957577.312692000	2	DNS
192.168.1.3	TCP 2364	62.168.44.119	TCP 80	1375967064.673914000	9	HTTP
192.168.1.3	TCP 2365	108.162.199.59	TCP 80	1375967065.084244000	11	HTTP
192.168.1.3	TCP 2346	108.162.199.59	TCP 80	1375967056.726037000	12	HTTP
192.168.1.2	UDP 56700	10.10.10.1	UDP 53	1375957577.305487000	2	DNS
192.168.1.2	UDP 61496	10.10.10.1	UDP 53	1375957576.953684000	2	DNS
192.168.1.3	TCP 2367	62.168.44.124	TCP 80	1375967070.912805000	3	HTTP
192.168.1.2	UDP 60576	10.10.10.1	UDP 53	1375957577.482833000	2	DNS
192.168.1.3	TCP 2369	194.213.222.29	TCP 80	1375967072.677667000	12	HTTP
192.168.1.3	TCP 2368	62.168.44.124	TCP 80	1375967071.402767000	3	HTTP
192.168.1.2	UDP 57830	10.10.10.1	UDP 53	1375957577.585679000	2	DNS
192.168.1.3	TCP 2372	62.168.44.124	TCP 80	1375967074.865536000	2	HTTP
192.168.1.3	TCP 2370	194.213.222.29	TCP 80	1375967074.713477000	12	HTTP
192.168.1.3	TCP 2371	194.213.222.29	TCP 80	1375967074.849664000	12	HTTP
192.168.1.3	TCP 2373	194.213.222.29	TCP 80	1375967077.637206000	2	HTTP
192.168.1.2	UDP 59139	10.10.10.1	UDP 53	1375957577.674862000	2	DNS
192.168.1.3	TCP 2374	194.213.222.29	TCP 80	1375967078.080843000	12	HTTP
192.168.1.2	UDP 57241	10.10.10.1	UDP 53	1375957577.762277000	2	DNS
192.168.1.2	UDP 59889	10.10.10.1	UDP 53	1375957577.845648000	2	DNS
192.168.1.2	UDP 53396	10.10.10.1	UDP 53	1375957577.398374000	2	DNS
192.168.1.3	TCP 2379	23.63.79.139	TCP 80	1375967080.152271000	11	HTTP
192.168.1.3	TCP 2378	62.168.44.119	TCP 80	1375967079.960752000	2	HTTP
192.168.1.3	TCP 2377	62.209.227.211	TCP 80	1375967079.953343000	2	HTTP
192.168.1.2	UDP 54178	10.10.10.1	UDP 53	1375957577.952164000	2	DNS
192.168.1.2	UDP 56866	10.10.10.1	UDP 53	1375957577.905500000	2	DNS
192.168.1.2	UDP 64628	10.10.10.1	UDP 53	1375957578.210197000	2	DNS
192.168.1.2	UDP 56375	10.10.10.1	UDP 53	1375957577.397627000	2	DNS
192.168.1.2	UDP 59301	10.10.10.1	UDP 53	1375957578.012662000	2	DNS
192.168.1.2	UDP 49785	10.10.10.1	UDP 53	1375957578.270898000	2	DNS
192.168.1.2	UDP 60766	10.10.10.1	UDP 53	1375957578.325686000	2	DNS
192.168.1.2	UDP 53177	10.10.10.1	UDP 53	1375957578.354439000	2	DNS
192.168.1.2	UDP 61497	10.10.10.1	UDP 53	1375957578.294179000	2	DNS
192.168.1.3	UDP 53493	10.10.10.1	UDP 53	1375958116.732304000	2	DNS
192.168.1.3	UDP 63405	10.10.10.1	UDP 53	1375958121.815285000	2	DNS
192.168.1.3	UDP 60441	10.10.10.1	UDP 53	1375958125.452919000	2	DNS
192.168.1.3	UDP 64854	10.10.10.1	UDP 53	1375958126.285303000	2	DNS
192.168.1.3	UDP 60356	10.10.10.1	UDP 53	1375958127.388907000	2	DNS
192.168.1.3	UDP 57653	10.10.10.1	UDP 53	1375958128.111377000	2	DNS
192.168.1.3	UDP 59512	10.10.10.1	UDP 53	1375958132.297363000	2	DNS
192.168.1.3	UDP 59124	10.10.10.1	UDP 53	1375958133.338973000	2	DNS
192.168.1.3	UDP 49262	10.10.10.1	UDP 53	1375958133.326364000	2	DNS
192.168.1.3	UDP 55074	10.10.10.1	UDP 53	1375958140.350805000	2	DNS
192.168.1.3	TCP 2382	23.63.66.110	TCP 443	1375967084.737303000	13	SSL
192.168.1.3	UDP 52317	10.10.10.1	UDP 53	1375958140.551467000	2	DNS
192.168.1.3	UDP 52212	10.10.10.1	UDP 53	1375958142.827431000	2	DNS
192.168.1.3	UDP 61227	10.10.10.1	UDP 53	1375958143.273651000	2	DNS
192.168.1.3	UDP 56640	10.10.10.1	UDP 53	1375958155.906313000	2	DNS
192.168.1.3	UDP 54025	10.10.10.1	UDP 53	1375958157.219347000	2	DNS
192.168.1.3	TCP 2383	195.113.232.82	TCP 80	1375967085.246162000	12	HTTP
192.168.1.3	UDP 60631	10.10.10.1	UDP 53	1375958158.455773000	2	DNS
192.168.1.3	UDP 55980	10.10.10.1	UDP 53	1375958164.199876000	2	DNS
192.168.1.3	TCP 2387	62.209.227.211	TCP 80	1375967147.848648000	2	HTTP
192.168.1.3	TCP 2386	62.209.227.211	TCP 80	1375967147.838859000	2	HTTP
192.168.1.3	UDP 54654	10.10.10.1	UDP 53	1375958164.599024000	2	DNS
192.168.1.3	TCP 2388	62.209.227.211	TCP 80	1375967219.199040000	2	HTTP
192.168.1.3	TCP 2390	62.168.44.119	TCP 80	1375967219.392972000	2	HTTP
192.168.1.3	TCP 2389	62.209.227.211	TCP 80	1375967219.377304000	2	HTTP
192.168.1.3	TCP 2391	62.209.227.211	TCP 80	1375967220.760895000	2	HTTP
192.168.1.3	TCP 2392	62.209.227.211	TCP 80	1375967220.910882000	2	HTTP
192.168.1.3	TCP 2393	62.209.227.211	TCP 80	1375967221.613638000	2	HTTP
192.168.1.3	TCP 2394	62.209.227.211	TCP 80	1375967221.776404000	2	HTTP
192.168.1.1	TCP 3088	54.240.162.219	TCP 80	1375966252.830469000	7	HTTP
192.168.1.1	TCP 3090	216.137.63.114	TCP 80	1375966257.116650000	3	HTTP
192.168.1.1	TCP 3113	184.73.200.117	TCP 80	1375967338.357693000	2	HTTP
192.168.1.1	TCP 3110	50.31.164.168	TCP 80	1375966319.849647000	2	HTTP
192.168.1.3	TCP 2356	217.31.54.18	TCP 80	1375967059.739663000	2	HTTP
192.168.1.3	TCP 2376	77.78.99.118	TCP 80	1375967079.222785000	6	HTTP
192.168.1.3	TCP 2375	77.78.99.118	TCP 80	1375967079.210515000	3	HTTP
192.168.1.3	TCP 2324	185.31.16.184	TCP 80	1375967054.602200000	4	HTTP
192.168.1.4	TCP 2104	173.194.44.241	TCP 80	1375965426.172542000	6	HTTP
192.168.1.4	TCP 2130	147.229.9.23	TCP 80	1375967509.590838000	13	HTTP
192.168.1.4	TCP 2132	147.229.9.23	TCP 80	1375967509.603720000	12	HTTP
192.168.1.4	TCP 2133	147.229.9.23	TCP 80	1375967509.621393000	12	HTTP
192.168.1.4	TCP 2129	147.229.9.23	TCP 80	1375967508.134955000	13	HTTP
192.168.1.4	TCP 2134	147.229.9.23	TCP 80	1375967509.628904000	14	HTTP
192.168.1.4	TCP 2131	147.229.9.23	TCP 80	1375967509.595766000	14	HTTP
192.168.1.2	TCP 2849	23.63.31.196	TCP 80	1375963828.000205000	2	HTTP
192.168.1.2	TCP 2846	23.63.67.167	TCP 80	1375963823.897352000	2	HTTP
192.168.1.4	TCP 2135	77.75.72.3	TCP 80	1375968025.326320000	11	HTTP
192.168.1.4	TCP 2136	77.75.72.3	TCP 80	1375968027.489174000	11	HTTP
192.168.1.3	UDP 64784	10.10.10.1	UDP 53	1375958164.603476000	2	DNS
192.168.1.3	UDP 52642	10.10.10.1	UDP 53	1375958164.674204000	2	DNS
192.168.1.3	UDP 65010	10.10.10.1	UDP 53	1375958164.674884000	2	DNS
192.168.1.3	UDP 58381	10.10.10.1	UDP 53	1375958164.745815000	2	DNS
192.168.1.4	TCP 2143	77.75.73.9	TCP 80	1375968028.275812000	6	HTTP
